train,438,gpt2,SVD,2,4,0.8433021975766973,0.14772156054366992
train,1074,gpt2,SVD,2,4,0.8424494862769841,0.1481658945747907
train,103,gpt2,SVD,2,4,0.8423157376079349,0.14866441727023164
train,753,gpt2,SVD,2,4,0.8442233092116768,0.14635788760162902
train,1320,gpt2,SVD,2,4,0.842667273204313,0.14758833010275133
train,1422,gpt2,SVD,2,4,0.8348370480988714,0.15533270168639723
train,1286,gpt2,SVD,2,4,0.8460796646357878,0.14607159364061556
train,937,gpt2,SVD,2,4,0.8336278028762644,0.15647953869522047
train,904,gpt2,SVD,2,4,0.8434011643308118,0.14732155382819354
train,1436,gpt2,SVD,2,4,0.8407157981471917,0.14887288242652777
train,1459,gpt2,SVD,2,4,0.8370227294080603,0.1527335262539423
train,204,gpt2,SVD,2,4,0.8404871658132874,0.14961424086055658
train,1029,gpt2,SVD,2,4,0.8350655702242806,0.15625842917064933
train,934,gpt2,SVD,2,4,0.8452261041016867,0.14651702209900044
train,1305,gpt2,SVD,2,4,0.8360235250929431,0.15454463165874274
train,46,gpt2,SVD,2,4,0.8465634495392425,0.14562290961819474
train,48,gpt2,SVD,2,4,0.8487336072628366,0.1424286352696047
train,711,gpt2,SVD,2,4,0.8396173041102232,0.15015472096288485
train,1297,gpt2,SVD,2,4,0.8351323826020063,0.15578235382561442
train,863,gpt2,SVD,2,4,0.8418685519342739,0.14895980156411584
train,252,gpt2,SVD,2,4,0.837987408707502,0.1519472603270827
train,1279,gpt2,SVD,2,4,0.8470177028513924,0.14545683076901872
train,688,gpt2,SVD,2,4,0.8413203322798095,0.14912447760640132
train,1,gpt2,SVD,2,4,0.8403967782859733,0.14945546123325462
train,337,gpt2,SVD,2,4,0.8358599034451061,0.154959160563302
train,1203,gpt2,SVD,2,4,0.8418192405931803,0.14879339817247278
train,689,gpt2,SVD,2,4,0.8437035935967118,0.1469432893372017
train,923,gpt2,SVD,2,4,0.8434529389845115,0.1473762452409977
train,1137,gpt2,SVD,2,4,0.8426452093130384,0.1479022107645314
train,479,gpt2,SVD,2,4,0.8426604227972949,0.14801667685536105
train,1287,gpt2,SVD,2,4,0.8314946179126695,0.1578156774309452
train,490,gpt2,SVD,2,4,0.8483817400275064,0.14377651217601048
train,406,gpt2,SVD,2,4,0.8354056471874483,0.15478255671698682
train,1467,gpt2,SVD,2,4,0.8333198305743543,0.15645838607105705
train,793,gpt2,SVD,2,4,0.8463355752815905,0.1446617995767164
train,1326,gpt2,SVD,2,4,0.8442705379421724,0.14608680359005694
train,1125,gpt2,SVD,2,4,0.8416306698408327,0.1489661668781061
train,1454,gpt2,SVD,2,4,0.8364915326250263,0.15571027525621353
train,1227,gpt2,SVD,2,4,0.8329393712758109,0.15670050312016
train,432,gpt2,SVD,2,4,0.8339583990324707,0.15647721985901794
train,771,gpt2,SVD,2,4,0.8357563757722747,0.15436580761832602
train,219,gpt2,SVD,2,4,0.8429365648706466,0.14651782909509384
train,1497,gpt2,SVD,2,4,0.8406725073733093,0.1500523972217026
train,548,gpt2,SVD,2,4,0.8410977415153237,0.14942217758909715
train,167,gpt2,SVD,2,4,0.8343886298691288,0.15537965917786964
train,1332,gpt2,SVD,2,4,0.8428937790269222,0.1478278460424639
train,228,gpt2,SVD,2,4,0.8415197786290193,0.14874201630691863
train,354,gpt2,SVD,2,4,0.8412190391480823,0.15035721254087367
train,319,gpt2,SVD,2,4,0.8407492799016058,0.15046409187970214
train,1307,gpt2,SVD,2,4,0.8434468806938399,0.14683015615465972
train,602,gpt2,SVD,2,4,0.840930905722615,0.149742984262816
train,1096,gpt2,SVD,2,4,0.8331357763852998,0.1562475689727835
train,864,gpt2,SVD,2,4,0.8411778936209845,0.14892093123077027
train,1146,gpt2,SVD,2,4,0.8347038525947462,0.15525522182280738
train,1124,gpt2,SVD,2,4,0.842689550037156,0.14730793296906877
train,703,gpt2,SVD,2,4,0.8449926920664066,0.14673066062170326
train,687,gpt2,SVD,2,4,0.8419461375307011,0.14807391793710906
train,300,gpt2,SVD,2,4,0.8364158007768822,0.1540274093546578
train,18,gpt2,SVD,2,4,0.8480784113893814,0.1417504467531479
train,683,gpt2,SVD,2,4,0.8418561932766656,0.1474027775540513
train,235,gpt2,SVD,2,4,0.8416598328100338,0.14938642061779278
train,671,gpt2,SVD,2,4,0.8367099236712139,0.1539565592059873
train,905,gpt2,SVD,2,4,0.8403097381976745,0.1497388792983125
train,311,gpt2,SVD,2,4,0.8390123394711909,0.15264030925224817
train,475,gpt2,SVD,2,4,0.840414506001723,0.14952516349658837
train,399,gpt2,SVD,2,4,0.8376463370033458,0.1511647858760632
train,1182,gpt2,SVD,2,4,0.8533344042754559,0.14210190788982713
train,266,gpt2,SVD,2,4,0.8415519019188551,0.14900564718198292
